query,ai_engine,model,timestamp,brand,product,position,sentiment,mention_type,confidence,context,is_your_brand
hypoallergenic mineral sunscreen,openai,gpt-4,2025-08-31T23:55:47.918730,eltamd,,12,neutral,indirect,0.5,(Source: [EltaMD's official website](https://eltamd,False
hypoallergenic mineral sunscreen,openai,gpt-4,2025-08-31T23:55:47.918730,blue lizard,sensitive,14,neutral,indirect,0.8,"**Blue Lizard Australian Sunscreen, Sensitive SPF 30+** - This sunscreen is free of fragrances, parabens, and other irritants",False
hypoallergenic mineral sunscreen,openai,gpt-4,2025-08-31T23:55:47.918730,blue lizard,,17,neutral,indirect,0.5,(Source: [Blue Lizard's official website](https://www,False
hypoallergenic mineral sunscreen,openai,gpt-4,2025-08-31T23:55:47.918730,neutrogena,spectrum,26,neutral,direct,0.8,**Neutrogena Sheer Zinc Dry-Touch Sunscreen Broad Spectrum SPF 50** - This sunscreen is hypoallergenic and uses naturally-sourced 100% zinc oxide as its active ingredient,False
hypoallergenic mineral sunscreen,openai,gpt-4,2025-08-31T23:55:47.918730,neutrogena,,28,neutral,indirect,0.5,(Source: [Neutrogena's official website](https://www,False
hypoallergenic mineral sunscreen,openai,gpt-4,2025-08-31T23:55:47.918730,neutrogena,,29,neutral,indirect,0.5,neutrogena,False
hypoallergenic mineral sunscreen,openai,gpt-3.5-turbo,2025-08-31T23:55:46.445796,eltamd,spectrum,4,positive,indirect,0.8,"**EltaMD UV Pure Broad-Spectrum SPF 47**: This sunscreen is a favorite among dermatologists for its gentle formula that is free of fragrances, parabens, and other irritating chemicals",False
hypoallergenic mineral sunscreen,openai,gpt-3.5-turbo,2025-08-31T23:55:46.445796,cerave,sunscreen,9,positive,indirect,0.8,"**CeraVe Hydrating Mineral Sunscreen SPF 30**: CeraVe is known for its gentle and hydrating skincare products, and their mineral sunscreen is no exception",False
hypoallergenic mineral sunscreen,openai,gpt-3.5-turbo,2025-08-31T23:55:46.445796,aveeno,sunscreen,16,neutral,indirect,0.8,**Aveeno Positively Mineral Sensitive Skin Sunscreen SPF 50**: Aveeno's mineral sunscreen is formulated with 100% zinc oxide and is designed for sensitive skin,False
hypoallergenic mineral sunscreen,anthropic,claude-3-5-sonnet-20241022,2025-08-31T23:55:51.979290,eltamd,spectrum,3,neutral,indirect,0.8,"EltaMD UV Pure Broad-Spectrum SPF 47
- Key ingredients: Zinc Oxide (10%), Titanium Dioxide (5",False
hypoallergenic mineral sunscreen,anthropic,claude-3-5-sonnet-20241022,2025-08-31T23:55:51.979290,cerave,sunscreen,5,positive,direct,1.0,"CeraVe Hydrating Mineral Sunscreen SPF 50
- Key ingredients: Zinc Oxide, Titanium Dioxide, Ceramides
- Best for: Dry and sensitive skin
- Benefits: Contains 3 essential ceramides, niacinamide
- Notable: Very moisturizing, good for daily use

4",False
hypoallergenic mineral sunscreen,anthropic,claude-3-5-sonnet-20241022,2025-08-31T23:55:51.979290,cerave,,7,positive,direct,0.6,"Vanicream Sunscreen Sport SPF 35
- Key ingredients: Zinc Oxide (8%), Titanium Dioxide (2%)
- Best for: Very sensitive skin
- Benefits: Free from common chemical irritants
- Notable: Water-resistant, dermatologist recommended

Key Features to Look For:
- Zinc Oxide and/or Titanium Dioxide as active ingredients
- Free from chemical filters
- No artificial fragrances
- Non-comedogenic formula
- Broad-spectrum protection

Additional Tips:
- Mineral sunscreens are generally better for sensitive skin
- Look for ""non-nano"" particles if concerned about absorption
- Reapply every 2 hours or after swimming/sweating
- Some products may leave a slight white cast
- Higher zinc oxide percentage typically means better protection

Price Points:
- Budget: CeraVe, Vanicream ($15-25)
- Mid-range: La Roche-Posay, EltaMD ($30-40)
- Premium: Colorescience ($50+)

Always patch test new products, especially if you have sensitive skin or allergies",False
hypoallergenic mineral sunscreen,anthropic,claude-3-5-sonnet-20241022,2025-08-31T23:55:51.979290,eltamd,,7,positive,direct,0.6,"Vanicream Sunscreen Sport SPF 35
- Key ingredients: Zinc Oxide (8%), Titanium Dioxide (2%)
- Best for: Very sensitive skin
- Benefits: Free from common chemical irritants
- Notable: Water-resistant, dermatologist recommended

Key Features to Look For:
- Zinc Oxide and/or Titanium Dioxide as active ingredients
- Free from chemical filters
- No artificial fragrances
- Non-comedogenic formula
- Broad-spectrum protection

Additional Tips:
- Mineral sunscreens are generally better for sensitive skin
- Look for ""non-nano"" particles if concerned about absorption
- Reapply every 2 hours or after swimming/sweating
- Some products may leave a slight white cast
- Higher zinc oxide percentage typically means better protection

Price Points:
- Budget: CeraVe, Vanicream ($15-25)
- Mid-range: La Roche-Posay, EltaMD ($30-40)
- Premium: Colorescience ($50+)

Always patch test new products, especially if you have sensitive skin or allergies",False
hypoallergenic mineral sunscreen,google,gemini-1.5-pro,2025-08-31T23:55:59.776226,aveeno,sunscreen,7,neutral,direct,0.8,"* **Aveeno Positively Mineral Sensitive Skin Sunscreen SPF 50:**  A budget-friendly option, this fragrance-free sunscreen is formulated with soothing oat extracts and uses zinc oxide as the active ingredient",False
hypoallergenic mineral sunscreen,google,gemini-1.5-pro,2025-08-31T23:55:59.776226,eltamd,spectrum,12,positive,indirect,0.8,"**For Face (Daily Wear):**

* **EltaMD UV Elements Tinted Broad-Spectrum SPF 44:**  This tinted mineral sunscreen is a favorite among dermatologists",False
hypoallergenic mineral sunscreen,google,gemini-1.5-pro,2025-08-31T23:55:59.776226,supergoop,,19,neutral,indirect,0.5,* **Supergoop,False
hypoallergenic mineral sunscreen,google,gemini-1.5-pro,2025-08-31T23:55:59.776226,blue lizard,sensitive,22,positive,indirect,0.8,"**For Body:**

* **Blue Lizard Australian Sunscreen, Sensitive SPF 30+:** This sunscreen is thick and provides excellent protection, especially for extended sun exposure",False
hypoallergenic mineral sunscreen,google,gemini-1.5-pro,2025-08-31T23:55:59.776226,thinkbaby,sunscreen,25,neutral,indirect,0.8,* **Thinkbaby Safe Sunscreen SPF 50+:** This highly-rated sunscreen is designed for babies and children but works well for adults too,False
hypoallergenic mineral sunscreen,google,gemini-1.5-pro,2025-08-31T23:55:59.776226,badger,sunscreen,27,negative,direct,0.8,"* **Badger Clear Zinc Sunscreen SPF 30:** This sunscreen uses only non-nano zinc oxide, making it a good choice for those concerned about nanoparticle penetration",False
fragrance free mineral sunscreen,openai,gpt-4,2025-08-31T23:56:00.387066,eltamd,spectrum,2,positive,direct,1.0,"**EltaMD UV Clear Broad-Spectrum SPF 46**:
EltaMD is a dermatologist-recommended brand and its UV Clear sunscreen is highly praised",False
fragrance free mineral sunscreen,openai,gpt-4,2025-08-31T23:56:00.387066,blue lizard,sensitive,10,neutral,direct,0.8,"**Blue Lizard Australian Sunscreen, Sensitive SPF 30+**:
This sunscreen uses both Zinc Oxide and Titanium Dioxide for protection",False
fragrance free mineral sunscreen,openai,gpt-4,2025-08-31T23:56:00.387066,blue lizard,australian sunscreen,13,neutral,indirect,0.8,Source: [Blue Lizard Australian Sunscreen](https://www,False
fragrance free mineral sunscreen,openai,gpt-4,2025-08-31T23:56:00.387066,neutrogena,sunscreen,24,neutral,indirect,0.8,"**Neutrogena Sheer Zinc Dry-Touch Sunscreen SPF 50**:
Neutrogena's Sheer Zinc sunscreen offers powerful protection with its 100% zinc oxide formula",False
fragrance free mineral sunscreen,openai,gpt-4,2025-08-31T23:56:00.387066,neutrogena,,27,neutral,indirect,0.5,Source: [Neutrogena](https://www,False
fragrance free mineral sunscreen,openai,gpt-4,2025-08-31T23:56:00.387066,neutrogena,,28,neutral,indirect,0.5,neutrogena,False
fragrance free mineral sunscreen,openai,gpt-4,2025-08-31T23:56:00.387066,coola,lotion,31,neutral,indirect,0.8,"**COOLA Mineral Face Matte Finish Sunscreen Lotion SPF 30**:
COOLA's Mineral Face Sunscreen is a lightly tinted, unscented formula that blends with your skin tone",False
fragrance free mineral sunscreen,openai,gpt-4,2025-08-31T23:56:00.387066,coola,,34,neutral,indirect,0.5,Source: [COOLA](https://coola,False
fragrance free mineral sunscreen,openai,gpt-3.5-turbo,2025-08-31T23:55:51.156144,eltamd,spectrum,4,neutral,indirect,0.8,**EltaMD UV Clear Broad-Spectrum SPF 46**: This sunscreen is a popular choice for those with sensitive skin,False
fragrance free mineral sunscreen,openai,gpt-3.5-turbo,2025-08-31T23:55:51.156144,cerave,sunscreen,9,positive,indirect,0.8,**CeraVe Hydrating Mineral Sunscreen SPF 30**: CeraVe is known for its gentle and hydrating skincare products,False
fragrance free mineral sunscreen,openai,gpt-3.5-turbo,2025-08-31T23:55:51.156144,blue lizard,sunscreen,14,neutral,indirect,0.8,**Blue Lizard Sensitive Mineral Sunscreen SPF 30+**: This Australian brand is well-known for its mineral sunscreens,False
fragrance free mineral sunscreen,openai,gpt-3.5-turbo,2025-08-31T23:55:51.156144,aveeno,sunscreen,18,neutral,indirect,0.8,**Aveeno Positively Mineral Sensitive Skin Sunscreen SPF 50**: Aveeno's mineral sunscreen is designed for sensitive skin,False
fragrance free mineral sunscreen,anthropic,claude-3-5-sonnet-20241022,2025-08-31T23:55:58.631699,eltamd,spectrum,3,neutral,indirect,0.8,"EltaMD UV Pure Broad-Spectrum SPF 47
- Active ingredients: 10% Zinc Oxide, 5",False
fragrance free mineral sunscreen,anthropic,claude-3-5-sonnet-20241022,2025-08-31T23:55:58.631699,drunk elephant,defense,5,neutral,indirect,0.8,"Drunk Elephant Umbra Sheer Physical Daily Defense SPF 30
- 20% Zinc Oxide
- Contains moisturizing ingredients like marula oil and aloe
- Enriched with antioxidants
- Slightly dewy finish
- Good under makeup

Budget-Friendly Option:
4",False
fragrance free mineral sunscreen,anthropic,claude-3-5-sonnet-20241022,2025-08-31T23:55:58.631699,cerave,sunscreen,6,neutral,direct,0.8,"CeraVe Hydrating Mineral Sunscreen SPF 50
- Contains ceramides and niacinamide
- Very moisturizing
- Non-comedogenic
- Affordable price point
- Good for daily use

For Ultra-Sensitive Skin:
5",False
fragrance free mineral sunscreen,google,gemini-1.5-pro,2025-08-31T23:56:05.576976,blue lizard,sunscreen,7,positive,indirect,0.8,"* **Blue Lizard Australian Sunscreen, Sensitive Mineral Sunscreen SPF 30+:** Another excellent fragrance-free option designed for sensitive skin",False
fragrance free mineral sunscreen,google,gemini-1.5-pro,2025-08-31T23:56:05.576976,eltamd,spectrum,14,positive,direct,0.8,"**For Face (Daily Use):**

* **EltaMD UV Elements Tinted Broad-Spectrum SPF 44:** This tinted mineral sunscreen is a favorite for daily facial use",False
fragrance free mineral sunscreen,google,gemini-1.5-pro,2025-08-31T23:56:05.576976,thinkbaby,sunscreen,22,neutral,direct,0.8,"**For Body:**

* **Thinkbaby Safe Sunscreen SPF 50+:** This sunscreen is fragrance-free and uses zinc oxide for broad-spectrum protection",False
fragrance free mineral sunscreen,google,gemini-1.5-pro,2025-08-31T23:56:05.576976,badger,cream,24,negative,direct,0.8,* **Badger Active Natural Mineral Sunscreen Cream SPF 30:** This sunscreen is fragrance-free and uses zinc oxide,False
fragrance free mineral sunscreen,google,gemini-1.5-pro,2025-08-31T23:56:05.576976,thinkbaby,sunscreen,27,positive,indirect,0.8,"**For Babies and Children:**

* **Thinkbaby Safe Sunscreen SPF 50+:**  This is a popular choice for babies and children due to its gentle, fragrance-free formula and reliance on zinc oxide",False
mineral sunscreen for eczema,openai,gpt-4,2025-08-31T23:56:12.215139,eltamd,spectrum,4,positive,direct,1.0,"**EltaMD UV Physical Broad-Spectrum SPF 41 Sunscreen:** This brand is often recommended by dermatologists due to its gentle, non-irritating formulation",False
mineral sunscreen for eczema,openai,gpt-4,2025-08-31T23:56:12.215139,eltamd,,9,neutral,indirect,0.5,This sunscreen also contains antioxidants to help neutralize free radicals (Source: EltaMD product page),False
mineral sunscreen for eczema,openai,gpt-4,2025-08-31T23:56:12.215139,neutrogena,spectrum,11,neutral,indirect,0.8,**Neutrogena Sheer Zinc Dry-Touch Sunscreen Broad Spectrum SPF 50:** This is a more affordable option that's widely available,False
mineral sunscreen for eczema,openai,gpt-4,2025-08-31T23:56:12.215139,neutrogena,,15,negative,indirect,0.5,"The ""Dry-Touch"" technology helps ensure it dries down without a greasy residue (Source: Neutrogena product page)",False
mineral sunscreen for eczema,openai,gpt-4,2025-08-31T23:56:12.215139,blue lizard,sensitive,17,neutral,indirect,0.8,"**Blue Lizard Australian Sunscreen, Sensitive SPF 30+:** This sunscreen provides broad-spectrum protection with 10% zinc oxide and 5% titanium dioxide",False
mineral sunscreen for eczema,openai,gpt-4,2025-08-31T23:56:12.215139,blue lizard,apply sunscreen,19,neutral,indirect,0.8,The bottle changes color in UV light as a reminder to apply sunscreen (Source: Blue Lizard product page),False
mineral sunscreen for eczema,openai,gpt-3.5-turbo,2025-08-31T23:56:03.241987,cerave,sunscreen,5,neutral,indirect,0.8,"**CeraVe Hydrating Mineral Sunscreen SPF 30**: This sunscreen is formulated with 100% mineral filters, including zinc oxide and titanium dioxide, making it suitable for sensitive skin like eczema",False
mineral sunscreen for eczema,openai,gpt-3.5-turbo,2025-08-31T23:56:03.241987,eltamd,spectrum,8,positive,indirect,0.8,"**EltaMD UV Physical Broad-Spectrum SPF 41**: EltaMD is a well-known brand for sensitive skin, and their mineral sunscreen is oil-free, fragrance-free, and gentle on eczema-prone skin",False
mineral sunscreen for eczema,openai,gpt-3.5-turbo,2025-08-31T23:56:03.241987,blue lizard,sunscreen,15,neutral,indirect,0.8,**Blue Lizard Sensitive Mineral Sunscreen SPF 30+**: This mineral sunscreen is specifically designed for sensitive skin and is free of chemical ingredients that can irritate eczema,False
mineral sunscreen for eczema,anthropic,claude-3-5-sonnet-20241022,2025-08-31T23:56:08.725331,eltamd,spectrum,3,neutral,indirect,0.8,"EltaMD UV Pure Broad-Spectrum SPF 47
- Key ingredients: Zinc Oxide (10%), Titanium Dioxide (5",False
mineral sunscreen for eczema,anthropic,claude-3-5-sonnet-20241022,2025-08-31T23:56:08.725331,cerave,sunscreen,5,neutral,indirect,0.8,"CeraVe Hydrating Mineral Sunscreen SPF 50
- Key ingredients: Zinc Oxide (10%), Titanium Dioxide (5",False
mineral sunscreen for eczema,google,gemini-1.5-pro,2025-08-31T23:56:13.071612,eltamd,spectrum,7,positive,direct,1.0,"**Product Recommendations:**

**For Face:**

* **EltaMD UV Elements Tinted Broad-Spectrum SPF 44:** This tinted mineral sunscreen is lightweight, blends easily, and provides excellent broad-spectrum protection",False
mineral sunscreen for eczema,google,gemini-1.5-pro,2025-08-31T23:56:13.071612,blue lizard,sunscreen,14,neutral,indirect,0.8,"**For Body:**

* **Blue Lizard Australian Sunscreen, Sensitive Mineral Sunscreen SPF 50+:**  This sunscreen is fragrance-free, paraben-free, and formulated with zinc oxide and titanium dioxide",False
mineral sunscreen for eczema,google,gemini-1.5-pro,2025-08-31T23:56:13.071612,thinkbaby,sunscreen,17,positive,indirect,0.8,"* **Thinkbaby Safe Sunscreen SPF 50+:** This sunscreen is specifically designed for babies and children, but its gentle, mineral-based formula makes it suitable for adults with eczema",False
mineral sunscreen for eczema,google,gemini-1.5-pro,2025-08-31T23:56:13.071612,badger,cream,19,neutral,indirect,0.8,"* **Badger Balm Baby Sunscreen Cream SPF 30:** Another great option for sensitive skin, this sunscreen is certified organic and contains only a few simple ingredients, including zinc oxide",False
pregnancy safe mineral sunscreen,openai,gpt-4,2025-08-31T23:56:24.328452,eltamd,spectrum,4,positive,indirect,0.8,**EltaMD UV Physical Broad-Spectrum SPF 41**: This sunscreen is a favorite among dermatologists and is also pregnancy-safe,False
pregnancy safe mineral sunscreen,openai,gpt-4,2025-08-31T23:56:24.328452,blue lizard,sensitive,9,neutral,indirect,0.8,"**Blue Lizard Australian Sunscreen, Sensitive SPF 30+**: This sunscreen is free of potentially harmful chemicals and contains 10% Zinc Oxide and 5% Titanium Dioxide",False
pregnancy safe mineral sunscreen,openai,gpt-4,2025-08-31T23:56:24.328452,neutrogena,spectrum,12,positive,indirect,0.8,"**Neutrogena Pure & Free Baby Mineral Sunscreen Lotion with Broad Spectrum SPF 50**: Although it's marketed for babies, this sunscreen is also great for pregnant women",False
pregnancy safe mineral sunscreen,openai,gpt-4,2025-08-31T23:56:24.328452,supergoop,,19,neutral,indirect,0.5,**Supergoop,False
pregnancy safe mineral sunscreen,openai,gpt-4,2025-08-31T23:56:24.328452,eltamd,spectrum,24,neutral,indirect,0.8,"Sources:
- EltaMD UV Physical Broad-Spectrum SPF 41: https://eltamd",False
pregnancy safe mineral sunscreen,openai,gpt-4,2025-08-31T23:56:24.328452,blue lizard,sensitive,25,neutral,indirect,0.8,"com/product/uv-physical-broad-spectrum-spf-41-sunscreen/
- Blue Lizard Australian Sunscreen, Sensitive SPF 30+: https://www",False
pregnancy safe mineral sunscreen,openai,gpt-4,2025-08-31T23:56:24.328452,neutrogena,spectrum,27,neutral,indirect,0.8,"net/collections/sensitive/products/sensitive-sunscreen-lotion
- Neutrogena Pure & Free Baby Mineral Sunscreen Lotion with Broad Spectrum SPF 50: https://www",False
pregnancy safe mineral sunscreen,openai,gpt-4,2025-08-31T23:56:24.328452,neutrogena,,28,neutral,indirect,0.5,neutrogena,False
pregnancy safe mineral sunscreen,openai,gpt-4,2025-08-31T23:56:24.328452,supergoop,,33,neutral,indirect,0.5,"html
- Supergoop",False
pregnancy safe mineral sunscreen,openai,gpt-4,2025-08-31T23:56:24.328452,supergoop,sunscreen,34,neutral,indirect,0.8,PLAY 100% Mineral Sunscreen SPF 50: https://supergoop,False
pregnancy safe mineral sunscreen,openai,gpt-3.5-turbo,2025-08-31T23:56:09.280429,cerave,sunscreen,4,positive,indirect,0.8,"**CeraVe Hydrating Mineral Sunscreen SPF 30**: This sunscreen contains zinc oxide as the active ingredient and is gentle on sensitive skin, making it suitable for pregnant women",False
pregnancy safe mineral sunscreen,openai,gpt-3.5-turbo,2025-08-31T23:56:09.280429,eltamd,spectrum,7,neutral,direct,0.8,"**EltaMD UV Pure Broad-Spectrum SPF 47**: This sunscreen is formulated with 10% zinc oxide and is free of chemical sunscreen filters, making it safe for use during pregnancy",False
pregnancy safe mineral sunscreen,openai,gpt-3.5-turbo,2025-08-31T23:56:09.280429,badger,cream,10,negative,direct,0.8,"**Badger Baby Sunscreen Cream SPF 30**: Specifically designed for babies but safe for use by adults, this sunscreen uses zinc oxide as the active ingredient and is free of synthetic chemicals",False
pregnancy safe mineral sunscreen,openai,gpt-3.5-turbo,2025-08-31T23:56:09.280429,blue lizard,sensitive,13,neutral,indirect,0.8,"**Blue Lizard Australian Sunscreen Sensitive SPF 30+**: This mineral sunscreen is formulated with 10% zinc oxide and is free of parabens, fragrances, and chemical filters",False
pregnancy safe mineral sunscreen,openai,gpt-3.5-turbo,2025-08-31T23:56:09.280429,aveeno,sunscreen,16,positive,direct,0.8,"**Aveeno Baby Continuous Protection Sensitive Skin Zinc Oxide Sunscreen SPF 50**: This sunscreen is formulated with naturally sourced 100% zinc oxide and is gentle enough for sensitive skin, including for use on babies",False
pregnancy safe mineral sunscreen,anthropic,claude-3-5-sonnet-20241022,2025-08-31T23:56:18.144700,eltamd,spectrum,3,neutral,indirect,0.8,"EltaMD UV Pure Broad-Spectrum SPF 47
- 100% mineral protection with Zinc Oxide (10%) and Titanium Dioxide (5",False
pregnancy safe mineral sunscreen,anthropic,claude-3-5-sonnet-20241022,2025-08-31T23:56:18.144700,supergoop,,5,neutral,indirect,0.5,Supergoop,False
pregnancy safe mineral sunscreen,anthropic,claude-3-5-sonnet-20241022,2025-08-31T23:56:18.144700,cerave,sunscreen,8,negative,indirect,0.8,"CeraVe Hydrating Mineral Sunscreen SPF 50
- Contains ceramides and niacinamide for skin barrier support
- Zinc Oxide and Titanium Dioxide protection
- Very affordable option
- Non-irritating, suitable for sensitive skin

5",False
pregnancy safe mineral sunscreen,google,gemini-1.5-pro,2025-08-31T23:56:21.929050,eltamd,spectrum,5,positive,direct,0.9,"Here are some recommended pregnancy-safe mineral sunscreens:

**For Face:**

* **EltaMD UV Elements Tinted Broad-Spectrum SPF 44:** This tinted sunscreen is lightweight, blends easily, and provides excellent broad-spectrum protection",False
pregnancy safe mineral sunscreen,google,gemini-1.5-pro,2025-08-31T23:56:21.929050,thinksport,sunscreen,8,neutral,indirect,0.8,* **Thinksport Safe Sunscreen SPF 50+:** This sunscreen is specifically designed for sensitive skin and is free of common allergens and irritants,False
pregnancy safe mineral sunscreen,google,gemini-1.5-pro,2025-08-31T23:56:21.929050,blue lizard,sensitive,15,neutral,indirect,0.8,"**For Body:**

* **Blue Lizard Australian Sunscreen, Sensitive SPF 30+:** This sunscreen is fragrance-free and specifically formulated for sensitive skin",False
pregnancy safe mineral sunscreen,google,gemini-1.5-pro,2025-08-31T23:56:21.929050,badger,cream,18,positive,indirect,0.8,"* **Badger Baby Sunscreen Cream SPF 30:**  While marketed for babies, this sunscreen is perfectly safe and effective for adults",False
pregnancy safe mineral sunscreen,google,gemini-1.5-pro,2025-08-31T23:56:21.929050,thinkbaby,sunscreen,20,positive,indirect,0.8,"* **Thinkbaby Safe Sunscreen SPF 50+:**  Similar to Thinksport, this sunscreen is also designed for sensitive skin and provides excellent broad-spectrum protection",False
pregnancy safe mineral sunscreen,google,gemini-1.5-pro,2025-08-31T23:56:21.929050,thinksport,sunscreen,20,positive,indirect,0.8,"* **Thinkbaby Safe Sunscreen SPF 50+:**  Similar to Thinksport, this sunscreen is also designed for sensitive skin and provides excellent broad-spectrum protection",False
mineral sunscreen for oily skin,openai,gpt-4,2025-08-31T23:56:24.128141,eltamd,spectrum,2,positive,direct,1.0,**EltaMD UV Clear Facial Sunscreen Broad-Spectrum SPF 46**: This sunscreen is particularly recommended for individuals with oily skin as it has a lightweight and silky texture that does not leave a greasy residue,False
mineral sunscreen for oily skin,openai,gpt-4,2025-08-31T23:56:24.128141,eltamd,,4,neutral,indirect,0.5,It has a high SPF of 46 for broad-spectrum UVA/UVB protection (Source: EltaMD product description),False
mineral sunscreen for oily skin,openai,gpt-4,2025-08-31T23:56:24.128141,neutrogena,spectrum,10,neutral,indirect,0.8,**Neutrogena Sheer Zinc Dry-Touch Sunscreen Broad Spectrum SPF 50**: This sunscreen is a budget-friendly option for those with oily skin,False
mineral sunscreen for oily skin,openai,gpt-4,2025-08-31T23:56:24.128141,neutrogena,,13,neutral,indirect,0.5,It has a 'dry-touch' technology which leaves a non-shiny finish (Source: Neutrogena product description),False
mineral sunscreen for oily skin,openai,gpt-3.5-turbo,2025-08-31T23:56:16.504014,eltamd,spectrum,4,positive,indirect,0.8,"**EltaMD UV Clear Broad-Spectrum SPF 46**: This lightweight sunscreen is formulated with 9% transparent zinc oxide and 5% niacinamide, making it suitable for oily or acne-prone skin",False
mineral sunscreen for oily skin,openai,gpt-3.5-turbo,2025-08-31T23:56:16.504014,coola,moisturizer,7,neutral,indirect,0.8,**Coola Mineral Face Matte Tint Moisturizer SPF 30**: This tinted mineral sunscreen contains non-nano zinc oxide and titanium dioxide to provide broad-spectrum protection,False
mineral sunscreen for oily skin,anthropic,claude-3-5-sonnet-20241022,2025-08-31T23:56:27.241792,eltamd,spectrum,4,neutral,indirect,0.8,"EltaMD UV Pure Broad-Spectrum SPF 47
- Key ingredients: Zinc Oxide (10%), Titanium Dioxide (5",False
mineral sunscreen for oily skin,anthropic,claude-3-5-sonnet-20241022,2025-08-31T23:56:27.241792,cerave,sunscreen,7,neutral,indirect,0.8,"CeraVe Hydrating Mineral Sunscreen SPF 30
- Key ingredients: Zinc Oxide (10",False
mineral sunscreen for oily skin,google,gemini-1.5-pro,2025-08-31T23:56:32.061594,eltamd,spectrum,3,positive,direct,0.9,"Here are some mineral sunscreen recommendations for oily skin, categorized by format:

**Lotions:**

* **EltaMD UV Clear Broad-Spectrum SPF 46:** This is a cult favorite for a reason",False
mineral sunscreen for oily skin,google,gemini-1.5-pro,2025-08-31T23:56:32.061594,cerave,lotion,12,neutral,indirect,0.8,* **CeraVe Mineral Sunscreen Lotion SPF 50:** An affordable and accessible option,False
mineral sunscreen for oily skin,google,gemini-1.5-pro,2025-08-31T23:56:32.061594,supergoop,,16,neutral,indirect,0.5,"**Fluids/Serums:**

* **Supergoop",False
mineral sunscreen for oily skin,google,gemini-1.5-pro,2025-08-31T23:56:32.061594,your_brand,,28,neutral,indirect,0.5,"* **Brush On Block Mineral Powder Sunscreen SPF 30:** Another good brush-on option, this one is water-resistant and offers broad-spectrum protection",True
how to apply powder sunscreen correctly,openai,gpt-4,2025-08-31T23:56:28.555792,neutrogena,spectrum,9,neutral,indirect,0.8,"For instance, ""Neutrogena Ultra Sheer Dry-Touch Sunscreen Broad Spectrum SPF 100+"" or ""La Roche-Posay Anthelios Melt-In Sunscreen Milk SPF 60"" are good options",False
how to apply powder sunscreen correctly,openai,gpt-4,2025-08-31T23:56:28.555792,supergoop,,14,neutral,indirect,0.5,"Brands like ""Supergoop",False
how to apply powder sunscreen correctly,openai,gpt-3.5-turbo,2025-08-31T23:56:27.092522,supergoop,,19,neutral,indirect,0.5,Supergoop,False
how to apply powder sunscreen correctly,anthropic,claude-3-5-sonnet-20241022,2025-08-31T23:56:32.473691,supergoop,,12,neutral,indirect,0.5,Supergoop,False
how to apply powder sunscreen correctly,google,gemini-1.5-pro,2025-08-31T23:56:42.435327,your_brand,,25,neutral,indirect,0.5,* **Brush On Block Mineral Powder Sunscreen SPF 30:** This translucent powder is suitable for all skin tones and is fragrance-free,True
how to apply powder sunscreen correctly,google,gemini-1.5-pro,2025-08-31T23:56:42.435327,supergoop,,39,neutral,indirect,0.5,"**For Sensitive Skin:**

* **Supergoop",False
powder sunscreen over makeup tutorial,openai,gpt-4,2025-08-31T23:56:41.130434,supergoop,,3,neutral,indirect,0.5,**Supergoop,False
powder sunscreen over makeup tutorial,openai,gpt-4,2025-08-31T23:56:41.130434,supergoop,,22,neutral,indirect,0.5,"**References**
[1] Supergoop",False
powder sunscreen over makeup tutorial,openai,gpt-4,2025-08-31T23:56:41.130434,supergoop,,27,neutral,indirect,0.5,https://supergoop,False
powder sunscreen over makeup tutorial,openai,gpt-3.5-turbo,2025-08-31T23:56:30.447156,supergoop,,7,neutral,indirect,0.5,**Supergoop,False
powder sunscreen over makeup tutorial,anthropic,claude-3-5-sonnet-20241022,2025-08-31T23:56:38.670192,supergoop,,4,neutral,indirect,0.5,Supergoop,False
powder sunscreen over makeup tutorial,google,gemini-1.5-pro,2025-08-31T23:56:47.136467,supergoop,,8,neutral,indirect,0.5,"* **SPF:** 30

* **For Dry Skin:**
    * **Brand:** Supergoop",False
powder sunscreen over makeup tutorial,google,gemini-1.5-pro,2025-08-31T23:56:47.136467,your_brand,,13,neutral,indirect,0.5,"* **SPF:** 35

* **For a Budget-Friendly Option:**
    * **Brand:** Brush On Block
    * **Product:** Mineral Powder Sunscreen SPF 30
    * **Ingredients:** Titanium Dioxide 22",True
reapplying powder sunscreen during day,openai,gpt-4,2025-08-31T23:56:45.945029,supergoop,,4,neutral,indirect,0.5,**Supergoop,False
reapplying powder sunscreen during day,openai,gpt-4,2025-08-31T23:56:45.945029,supergoop,,32,neutral,indirect,0.5,Supergoop,False
reapplying powder sunscreen during day,openai,gpt-4,2025-08-31T23:56:45.945029,supergoop,powder,33,neutral,indirect,0.8,"Invincible Setting Powder SPF 45 product description (Supergoop website)
2",False
reapplying powder sunscreen during day,openai,gpt-3.5-turbo,2025-08-31T23:56:41.956897,supergoop,,9,neutral,indirect,0.5,**Supergoop,False
reapplying powder sunscreen during day,openai,gpt-3.5-turbo,2025-08-31T23:56:41.956897,your_brand,,15,neutral,indirect,0.5,"**Brush On Block Mineral Powder Sunscreen SPF 30**
   - **Ingredients:** Features titanium dioxide and zinc oxide as active ingredients",True
reapplying powder sunscreen during day,anthropic,claude-3-5-sonnet-20241022,2025-08-31T23:56:50.009021,supergoop,,4,neutral,indirect,0.5,Supergoop,False
